2026-05-24 19:46:03 | ALERT: Suspicious Traffic | Source IP: 151.101.38.172 | Destination Port: 1205
2026-05-27 18:28:40 | ALERT | Attack Type: None | IP: 72.154.7.107 | Port: 12849 | Threat: MEDIUM | United States, Quincy, Microsoft Corporation
2026-05-27 18:28:42 | ALERT | Attack Type: None | IP: 13.216.205.223 | Port: 5552 | Threat: MEDIUM | United States, Ashburn, Amazon.com, Inc.
2026-05-27 18:29:11 | ALERT | Attack Type: None | IP: 98.70.192.224 | Port: 13885 | Threat: MEDIUM | India, Pune, Microsoft Corporation
2026-05-27 18:30:07 | ALERT | Attack Type: None | IP: 20.42.73.31 | Port: 9190 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 18:30:36 | ALERT | Attack Type: None | IP: 20.189.173.14 | Port: 9196 | Threat: MEDIUM | Unknown, Unknown, Unknown
2026-05-27 18:31:03 | ALERT | Attack Type: None | IP: 34.248.172.249 | Port: 14916 | Threat: MEDIUM | Ireland, Dublin, Amazon Technologies Inc.
2026-05-27 18:31:08 | ALERT | Attack Type: None | IP: 108.159.15.129 | Port: 1284 | Threat: MEDIUM | Singapore, Singapore, Amazon.com, Inc.
2026-05-27 18:31:21 | ALERT | Attack Type: None | IP: 150.171.22.14 | Port: 2996 | Threat: MEDIUM | Canada, Toronto, Microsoft Corporation
2026-05-27 18:31:23 | ALERT | Attack Type: None | IP: 172.217.24.102 | Port: 54348 | Threat: MEDIUM | Hong Kong, Hong Kong, Google LLC
2026-05-27 18:31:25 | ALERT | Attack Type: None | IP: 142.250.182.66 | Port: 49241 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-27 18:31:27 | ALERT | Attack Type: None | IP: 162.159.140.74 | Port: 2305 | Threat: MEDIUM | Canada, Toronto, Cloudflare, Inc.
2026-05-27 18:31:29 | ALERT | Attack Type: None | IP: 52.182.143.214 | Port: 9836 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 18:31:31 | ALERT | Attack Type: None | IP: 40.84.85.40 | Port: 9835 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 18:31:33 | ALERT | Attack Type: None | IP: 20.190.146.39 | Port: 9838 | Threat: MEDIUM | India, Pune, Microsoft Corporation
2026-05-27 18:31:35 | ALERT | Attack Type: None | IP: 172.64.148.188 | Port: 6402 | Threat: MEDIUM | Canada, Toronto, Cloudflare, Inc.
2026-05-27 18:31:38 | ALERT | Attack Type: None | IP: 51.104.15.253 | Port: 2064 | Threat: MEDIUM | United Kingdom, City of London, Microsoft Corporation
2026-05-27 18:31:53 | ALERT | Attack Type: None | IP: 40.84.97.4 | Port: 2424 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 18:32:14 | ALERT | Attack Type: None | IP: 20.42.73.24 | Port: 11093 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 18:32:39 | ALERT | Attack Type: None | IP: 52.182.143.208 | Port: 2910 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 18:32:46 | ALERT | Attack Type: None | IP: 104.114.67.71 | Port: 10834 | Threat: MEDIUM | India, Bengaluru, Akamai Technologies, Inc.
2026-05-27 18:33:19 | ALERT | Attack Type: None | IP: 52.230.60.54 | Port: 13123 | Threat: MEDIUM | Singapore, Singapore, Microsoft Corporation
2026-05-27 18:33:46 | ALERT | Attack Type: None | IP: 18.161.229.27 | Port: 1534 | Threat: MEDIUM | United States, Seattle, Amazon.com, Inc.
2026-05-27 18:33:48 | ALERT | Attack Type: None | IP: 18.67.161.54 | Port: 3229 | Threat: MEDIUM | India, Chennai, Amazon.com, Inc.
2026-05-27 18:33:51 | ALERT | Attack Type: None | IP: 148.113.163.217 | Port: 3800 | Threat: MEDIUM | Canada, Montreal, OVH SAS
2026-05-27 18:33:53 | ALERT | Attack Type: None | IP: 4.153.72.49 | Port: 11354 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 18:33:55 | ALERT | Attack Type: DOS / TRAFFIC FLOOD | IP: 52.50.60.3 | Port: 13028 | Threat: CRITICAL | Ireland, Dublin, Amazon Technologies Inc.
2026-05-27 18:34:01 | ALERT | Attack Type: None | IP: 23.100.110.221 | Port: 14339 | Threat: MEDIUM | Japan, Osaka, Microsoft Corporation
2026-05-27 18:34:04 | ALERT | Attack Type: None | IP: 40.79.150.122 | Port: 14355 | Threat: MEDIUM | France, Paris, Microsoft Corporation
2026-05-27 18:34:22 | ALERT | Attack Type: None | IP: 104.208.16.92 | Port: 8261 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 18:34:38 | ALERT | Attack Type: None | IP: 172.215.188.232 | Port: 10611 | Threat: MEDIUM | United States, San Antonio, Microsoft Corporation
2026-05-27 18:35:24 | ALERT | Attack Type: None | IP: 108.159.15.38 | Port: 4193 | Threat: MEDIUM | Singapore, Singapore, Amazon.com, Inc.
2026-05-27 18:35:26 | ALERT | Attack Type: None | IP: 34.201.247.42 | Port: 3296 | Threat: MEDIUM | United States, Ashburn, Amazon.com, Inc.
2026-05-27 18:37:13 | ALERT | Attack Type: None | IP: 20.118.138.130 | Port: 2926 | Threat: MEDIUM | United States, Phoenix, Microsoft Corporation
2026-05-27 18:38:44 | ALERT | Attack Type: None | IP: 20.189.173.15 | Port: 8656 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-27 18:43:06 | ALERT | Attack Type: None | IP: 40.79.141.154 | Port: 10853 | Threat: MEDIUM | France, Paris, Microsoft Corporation
2026-05-27 18:43:08 | ALERT | Attack Type: None | IP: 52.168.117.168 | Port: 10858 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 18:43:53 | ALERT | Attack Type: None | IP: 104.208.16.90 | Port: 7544 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 18:45:41 | ALERT | Attack Type: None | IP: 20.189.173.6 | Port: 12901 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-27 18:47:44 | ALERT | Attack Type: None | IP: 20.50.73.4 | Port: 8185 | Threat: MEDIUM | Ireland, Dublin, Microsoft Corporation
2026-05-27 18:51:15 | ALERT | Attack Type: None | IP: 40.79.197.35 | Port: 11151 | Threat: MEDIUM | Japan, Tokyo, Microsoft Corporation
2026-05-27 18:52:05 | ALERT | Attack Type: None | IP: 20.189.173.25 | Port: 8389 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-27 18:53:42 | ALERT | Attack Type: None | IP: 52.230.59.222 | Port: 8393 | Threat: MEDIUM | Singapore, Singapore, Microsoft Corporation
2026-05-27 18:54:28 | ALERT | Attack Type: None | IP: 4.144.132.114 | Port: 5001 | Threat: MEDIUM | Singapore, Singapore, Microsoft Corporation
2026-05-27 18:54:40 | ALERT | Attack Type: None | IP: 20.42.179.204 | Port: 5004 | Threat: MEDIUM | United States, Quincy, Microsoft Corporation
2026-05-27 18:56:18 | ALERT | Attack Type: None | IP: 20.44.10.122 | Port: 9289 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 18:56:33 | ALERT | Attack Type: None | IP: 104.18.32.47 | Port: 1884 | Threat: MEDIUM | Canada, Toronto, Cloudflare, Inc.
2026-05-27 18:57:33 | ALERT | Attack Type: None | IP: 172.64.155.209 | Port: 1892 | Threat: MEDIUM | Canada, Toronto, Cloudflare, Inc.
2026-05-27 18:58:02 | ALERT | Attack Type: None | IP: 13.107.5.93 | Port: 1899 | Threat: MEDIUM | United States, Cleveland, Microsoft Corporation
2026-05-27 18:58:18 | ALERT | Attack Type: None | IP: 40.74.78.229 | Port: 7824 | Threat: MEDIUM | Japan, Osaka, Microsoft Corporation
2026-05-27 18:58:22 | ALERT | Attack Type: None | IP: 13.89.178.27 | Port: 7827 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 18:58:24 | ALERT | Attack Type: None | IP: 40.126.17.135 | Port: 7830 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-27 19:03:20 | ALERT | Attack Type: None | IP: 104.208.16.88 | Port: 5666 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 19:03:35 | ALERT | Attack Type: None | IP: 48.211.4.16 | Port: 5672 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 19:08:17 | ALERT | Attack Type: None | IP: 40.79.163.155 | Port: 5199 | Threat: MEDIUM | Australia, The Rocks, Microsoft Corporation
2026-05-27 19:09:02 | ALERT | Attack Type: None | IP: 20.247.184.142 | Port: 10364 | Threat: MEDIUM | Singapore, Singapore, Microsoft Corporation
2026-05-27 19:09:06 | ALERT | Attack Type: None | IP: 57.155.104.224 | Port: 10367 | Threat: MEDIUM | Singapore, Singapore, MICROSOFT
2026-05-27 19:13:46 | ALERT | Attack Type: None | IP: 20.42.65.89 | Port: 13498 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-28 09:58:15 | ALERT | Attack Type: None | IP: 103.165.166.9 | Port: 14134 | Threat: MEDIUM | India, Thrissur, Kerala Vision Broad Band Private Limited
2026-05-28 09:58:18 | ALERT | Attack Type: None | IP: 192.168.1.5 | Port: 443 | Threat: MEDIUM | Unknown, Unknown, Unknown
2026-05-28 09:58:19 | ALERT | Attack Type: PORT SCANNING | IP: 103.160.195.230 | Port: 63817 | Threat: HIGH | India, Thrissur, Pradesika Digital Internet And Communication Ltd
2026-05-28 09:58:21 | ALERT | Attack Type: None | IP: 57.144.213.32 | Port: 50275 | Threat: MEDIUM | India, Chennai, Facebook, Inc.
2026-05-28 09:58:23 | ALERT | Attack Type: None | IP: 142.250.77.142 | Port: 53904 | Threat: MEDIUM | India, Chennai, Google LLC
2026-05-28 09:58:25 | ALERT | Attack Type: None | IP: 216.239.32.223 | Port: 58619 | Threat: MEDIUM | United States, Austell, Google LLC
2026-05-28 09:58:27 | ALERT | Attack Type: None | IP: 142.251.43.206 | Port: 57232 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-28 09:58:29 | ALERT | Attack Type: None | IP: 192.178.211.84 | Port: 60412 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-28 09:58:30 | ALERT | Attack Type: None | IP: 52.123.226.69 | Port: 2345 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-28 09:58:32 | ALERT | Attack Type: None | IP: 216.239.38.223 | Port: 53537 | Threat: MEDIUM | United States, Austell, Google LLC
2026-05-28 09:58:34 | ALERT | Attack Type: None | IP: 135.237.220.44 | Port: 14135 | Threat: MEDIUM | United States, Boydton, MICROSOFT
2026-05-28 09:58:36 | ALERT | Attack Type: None | IP: 4.213.25.241 | Port: 7618 | Threat: MEDIUM | India, Pune, Microsoft Corporation
2026-05-28 09:58:38 | ALERT | Attack Type: None | IP: 20.247.184.197 | Port: 5283 | Threat: MEDIUM | Singapore, Singapore, Microsoft Corporation
2026-05-28 09:58:45 | ALERT | Attack Type: None | IP: 20.190.145.143 | Port: 5267 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-28 09:58:47 | ALERT | Attack Type: None | IP: 20.42.65.94 | Port: 5721 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-28 09:58:56 | ALERT | Attack Type: None | IP: 74.179.71.159 | Port: 1215 | Threat: MEDIUM | United States, Quincy, Microsoft Corporation
2026-05-28 09:59:01 | ALERT | Attack Type: None | IP: 142.251.221.194 | Port: 64290 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-28 09:59:09 | ALERT | Attack Type: None | IP: 15.207.59.247 | Port: 13338 | Threat: MEDIUM | India, Mumbai, Amazon Technologies Inc.
2026-05-28 09:59:10 | ALERT | Attack Type: None | IP: 162.159.152.17 | Port: 60725 | Threat: MEDIUM | Canada, Toronto, Cloudflare, Inc.
2026-05-28 09:59:19 | ALERT | Attack Type: None | IP: 74.162.106.40 | Port: 8407 | Threat: MEDIUM | United Arab Emirates, Dubai, Microsoft Corporation
2026-05-28 09:59:21 | ALERT | Attack Type: None | IP: 108.158.251.16 | Port: 5122 | Threat: MEDIUM | Singapore, Singapore, Amazon.com, Inc.
2026-05-28 09:59:23 | ALERT | Attack Type: None | IP: 103.165.166.40 | Port: 5963 | Threat: MEDIUM | India, Thrissur, Kerala Vision Broad Band Private Limited
2026-05-28 09:59:25 | ALERT | Attack Type: None | IP: 108.158.251.45 | Port: 2061 | Threat: MEDIUM | Singapore, Singapore, Amazon.com, Inc.
2026-05-28 09:59:28 | ALERT | Attack Type: None | IP: 108.159.15.90 | Port: 64842 | Threat: MEDIUM | Singapore, Singapore, Amazon.com, Inc.
2026-05-28 09:59:35 | ALERT | Attack Type: None | IP: 13.232.57.135 | Port: 6779 | Threat: MEDIUM | India, Mumbai, Amazon Technologies Inc.
2026-05-28 09:59:38 | ALERT | Attack Type: None | IP: 20.42.65.91 | Port: 6781 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-28 09:59:41 | ALERT | Attack Type: None | IP: 65.0.198.132 | Port: 7364 | Threat: MEDIUM | India, Mumbai, Amazon.com
2026-05-28 09:59:49 | ALERT | Attack Type: DOS / TRAFFIC FLOOD | IP: 20.231.53.73 | Port: 9796 | Threat: CRITICAL | United States, Boydton, Microsoft Corporation
2026-05-28 09:59:51 | ALERT | Attack Type: None | IP: 52.168.117.169 | Port: 9800 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-28 09:59:55 | ALERT | Attack Type: None | IP: 149.154.166.110 | Port: 9805 | Threat: MEDIUM | Netherlands, Amsterdam, Telegram Messenger Amsterdam Network
2026-05-28 10:00:41 | ALERT | Attack Type: None | IP: 103.30.235.171 | Port: 1325 | Threat: MEDIUM | Hong Kong, LOHAS Park, Hongkong DC Public IP
2026-05-28 10:01:14 | ALERT | Attack Type: None | IP: 142.251.43.142 | Port: 55267 | Threat: MEDIUM | Thailand, Bangkok, Google LLC
2026-05-28 10:01:22 | ALERT | Attack Type: None | IP: 23.100.109.78 | Port: 1336 | Threat: MEDIUM | Japan, Osaka, Microsoft Corporation
2026-05-28 10:02:51 | ALERT | Attack Type: None | IP: 20.42.73.30 | Port: 5773 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-28 10:03:12 | ALERT | Attack Type: None | IP: 18.161.246.70 | Port: 6879 | Threat: MEDIUM | United States, Seattle, Amazon.com, Inc.
2026-05-28 10:04:02 | ALERT | Attack Type: None | IP: 57.154.63.210 | Port: 7048 | Threat: MEDIUM | United States, Phoenix, MICROSOFT
2026-05-28 10:04:05 | ALERT | Attack Type: None | IP: 20.99.186.246 | Port: 7050 | Threat: MEDIUM | United States, Quincy, Microsoft Corporation
2026-05-28 10:04:08 | ALERT | Attack Type: None | IP: 40.79.167.9 | Port: 7055 | Threat: MEDIUM | Australia, The Rocks, Microsoft Corporation
2026-05-28 10:05:01 | ALERT | Attack Type: None | IP: 142.251.221.206 | Port: 61524 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-28 10:05:20 | ALERT | Attack Type: None | IP: 85.210.193.152 | Port: 8139 | Threat: MEDIUM | United Kingdom, City of London, Microsoft Corporation
2026-05-28 10:08:05 | ALERT | Attack Type: None | IP: 57.155.142.113 | Port: 10337 | Threat: MEDIUM | Singapore, Singapore, MICROSOFT
2026-05-28 10:12:19 | ALERT | Attack Type: None | IP: 142.251.223.14 | Port: 53563 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-28 10:21:48 | ALERT | Attack Type: PORT SCANNING | IP: 103.199.160.80 | Port: 57155 | Threat: HIGH | India, Thrissur, Kerala Communicators Cable Limited
2026-05-28 10:22:31 | ALERT | Attack Type: None | IP: 108.158.251.118 | Port: 52502 | Threat: MEDIUM | Singapore, Singapore, Amazon.com, Inc.
2026-05-28 10:22:39 | ALERT | Attack Type: None | IP: 13.205.54.159 | Port: 12177 | Threat: MEDIUM | India, Mumbai, Amazon.com, Inc.
2026-05-28 10:22:42 | ALERT | Attack Type: None | IP: 65.2.89.203 | Port: 12009 | Threat: MEDIUM | India, Mumbai, Amazon.com
2026-05-28 10:22:46 | ALERT | Attack Type: None | IP: 108.159.15.35 | Port: 54595 | Threat: MEDIUM | Singapore, Singapore, Amazon.com, Inc.
2026-05-28 10:22:48 | ALERT | Attack Type: None | IP: 3.5.209.20 | Port: 1031 | Threat: MEDIUM | India, Mumbai, Amazon Technologies Inc.
2026-05-28 10:24:23 | ALERT | Attack Type: None | IP: 162.159.153.247 | Port: 63685 | Threat: MEDIUM | Canada, Toronto, Cloudflare, Inc.
2026-05-28 10:25:02 | ALERT | Attack Type: None | IP: 57.155.120.218 | Port: 3738 | Threat: MEDIUM | Singapore, Singapore, MICROSOFT
2026-05-28 10:25:05 | ALERT | Attack Type: None | IP: 108.159.15.30 | Port: 50750 | Threat: MEDIUM | Singapore, Singapore, Amazon.com, Inc.
2026-05-28 10:25:35 | ALERT | Attack Type: None | IP: 52.219.160.154 | Port: 6704 | Threat: MEDIUM | India, Mumbai, Amazon.com, Inc.
2026-05-28 10:28:08 | ALERT | Attack Type: None | IP: 20.50.80.210 | Port: 2232 | Threat: MEDIUM | Ireland, Dublin, Microsoft Corporation
2026-05-28 10:28:19 | ALERT | Attack Type: None | IP: 13.205.179.227 | Port: 7081 | Threat: MEDIUM | India, Mumbai, Amazon.com, Inc.
2026-05-28 10:35:23 | ALERT | Attack Type: None | IP: 50.63.8.57 | Port: 9294 | Threat: MEDIUM | United States, Tempe, GoDaddy.com, LLC
2026-05-28 10:35:26 | ALERT | Attack Type: None | IP: 192.124.249.41 | Port: 10726 | Threat: MEDIUM | United States, Menifee, Sucuri
2026-05-28 10:35:47 | ALERT | Attack Type: None | IP: 20.189.173.26 | Port: 3573 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-28 10:38:23 | ALERT | Attack Type: None | IP: 108.158.251.31 | Port: 7156 | Threat: MEDIUM | Singapore, Singapore, Amazon.com, Inc.
2026-05-28 10:38:33 | ALERT | Attack Type: None | IP: 13.207.83.110 | Port: 2016 | Threat: MEDIUM | India, Mumbai, Amazon.com, Inc.
2026-05-28 10:38:36 | ALERT | Attack Type: None | IP: 13.202.31.215 | Port: 12134 | Threat: MEDIUM | India, Mumbai, Amazon Technologies Inc.
2026-05-28 10:38:38 | ALERT | Attack Type: None | IP: 23.199.67.115 | Port: 14808 | Threat: MEDIUM | India, Chennai, Akamai International B.V.
2026-05-28 10:38:44 | ALERT | Attack Type: None | IP: 52.74.167.33 | Port: 6187 | Threat: MEDIUM | Singapore, Singapore, Amazon.com, Inc.
2026-05-28 10:38:46 | ALERT | Attack Type: None | IP: 103.43.89.4 | Port: 2322 | Threat: MEDIUM | Australia, Sydney, AppNexus, Inc
2026-05-28 10:38:49 | ALERT | Attack Type: None | IP: 142.251.221.98 | Port: 51989 | Threat: MEDIUM | Indonesia, Jakarta, Google LLC
2026-05-28 10:38:52 | ALERT | Attack Type: None | IP: 69.173.158.64 | Port: 6533 | Threat: MEDIUM | Singapore, Singapore, The Rubicon Project, Inc.
2026-05-28 10:38:55 | ALERT | Attack Type: None | IP: 67.202.105.23 | Port: 13672 | Threat: MEDIUM | United States, Tampa, HIVELOCITY, Inc.
2026-05-28 10:38:58 | ALERT | Attack Type: None | IP: 151.101.158.133 | Port: 7658 | Threat: MEDIUM | India, Chennai, Fastly, Inc.
2026-05-28 10:39:01 | ALERT | Attack Type: None | IP: 34.36.73.246 | Port: 11156 | Threat: MEDIUM | United States, Kansas City, Google LLC
2026-05-28 10:39:09 | ALERT | Attack Type: None | IP: 34.120.250.63 | Port: 62025 | Threat: MEDIUM | United States, Kansas City, Google LLC
2026-05-28 13:15:58 | ALERT | Attack Type: None | IP: 40.126.17.134 | Port: 11266 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-28 13:16:01 | ALERT | Attack Type: None | IP: 20.135.4.169 | Port: 11262 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-28 13:16:05 | ALERT | Attack Type: None | IP: 172.188.155.25 | Port: 1113 | Threat: MEDIUM | Singapore, Singapore, Microsoft
2026-05-28 13:16:08 | ALERT | Attack Type: None | IP: 20.190.145.160 | Port: 10378 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-28 13:16:15 | ALERT | Attack Type: None | IP: 38.106.231.208 | Port: 10385 | Threat: MEDIUM | United States, Chicago, Cogent Communications
2026-05-28 13:16:21 | ALERT | Attack Type: None | IP: 204.79.197.222 | Port: 3203 | Threat: MEDIUM | Canada, Montreal, Microsoft Corporation
2026-05-28 13:16:24 | ALERT | Attack Type: None | IP: 204.79.197.254 | Port: 6052 | Threat: MEDIUM | Canada, Montreal, Microsoft Corporation
2026-05-28 13:16:27 | ALERT | Attack Type: None | IP: 20.42.73.27 | Port: 2835 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-28 13:16:37 | ALERT | Attack Type: None | IP: 72.147.149.16 | Port: 2847 | Threat: MEDIUM | United States, San Antonio, Microsoft Corporation
2026-05-28 13:16:45 | ALERT | Attack Type: None | IP: 14.102.231.203 | Port: 2853 | Threat: MEDIUM | Singapore, Singapore, Edgevana, Inc.
2026-05-28 13:16:52 | ALERT | Attack Type: None | IP: 13.69.109.131 | Port: 2858 | Threat: MEDIUM | Netherlands, Amsterdam, Microsoft Corporation
2026-05-28 13:16:56 | ALERT | Attack Type: None | IP: 150.171.110.85 | Port: 3972 | Threat: MEDIUM | United States, Los Angeles, Microsoft Corporation
2026-05-28 13:17:01 | ALERT | Attack Type: None | IP: 48.199.12.1 | Port: 3982 | Threat: MEDIUM | Netherlands, Amsterdam, Microsoft Corporation
2026-05-28 13:18:22 | ALERT | Attack Type: None | IP: 13.232.52.2 | Port: 2459 | Threat: MEDIUM | India, Mumbai, Amazon Technologies Inc.
